symbol,name,industry,industry_rank,price,pct_off_high,rs_rating,eps_rating,ad_rating
ECPG,Encore Capital Group Inc Common Stock,Finance Companies,51,91.33000183105469,-2.6228799023984117,93,77,C
ECVT,Ecovyst Inc. Common Stock,Major Chemicals,53,12.890000343322754,-13.894454820333046,72,62,D
ECX,ECARX Holdings Inc. Class A Ordinary shares,EDP Services,128,1.100000023841858,-58.33333408591721,19,22,E
ED,Consolidated Edison Inc. Common Stock,Power Generation,60,112.37000274658203,-1.8610246989894108,59,57,C-
EDBL,Edible Garden AG Incorporated Common Stock,Farming/Seeds/Milling,91,3.2300000190734863,-99.73415637703098,1,22,A+
EDHL,Everbright Digital Holding Limited Ordinary Shares,Advertising,109,3.9100000858306885,-79.63541702884766,39,,A+
EDIT,Editas Medicine Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances),87,2.9800000190734863,-28.192772274872834,46,22,A-
EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) American Depositary Shares,Electric Utilities: Central,64,24.59000015258789,-31.13973457568623,46,67,B-
EDRY,EuroDry Ltd. Common Shares,Marine Transportation,12,22.110000610351562,-12.918467342043883,91,62,B+
EDSA,Edesa Biotech Inc. Common Shares,Biotechnology: Pharmaceutical Preparations,87,6.599999904632568,-63.89496905514773,98,6,A-
EDTK,Skillful Craftsman Education Technology Limited Ordinary Share,Other Consumer Services,118,0.9419999718666077,-17.368422483583366,43,,C-
EDU,New Oriental Education & Technology Group Inc. Sponsored ADR representing 10 Ordinary Share (Cayman Islands),Other Consumer Services,118,49.150001525878906,-21.704585312638937,36,93,D+
EDUC,Educational Development Corporation Common Stock,Consumer Specialties,31,1.4700000286102295,-18.333329580448186,55,40,E+
EE,Excelerate Energy Inc. Class A Common Stock,Oil/Gas Transmission,51,38.95000076293945,-8.782445721783894,80,53,B-
EEFT,Euronet Worldwide Inc. Common Stock,Investment Bankers/Brokers/Service,83,81.33999633789062,-23.423088492643686,47,53,C
EEIQ,EpicQuest Education Group International Limited Common Stock,Other Consumer Services,118,2.5199999809265137,-87.29838729059782,9,,A+
EFC,Ellington Financial Inc. Common Stock,Real Estate,70,13.529999732971191,-1.3129125067464997,59,96,C-
EFOI,Energy Focus Inc. Common Stock,Building Products,42,2.9000000953674316,-55.31586752478746,77,22,A
EFOR,Everforth Inc. Common Stock,Professional Services,75,18.729999542236328,-66.34321827731429,8,48,D+
EFSC,Enterprise Financial Services Corporation Common Stock,Major Banks,15,67.38999938964844,-1.6491496041722509,71,46,B-
EFSI,Eagle Financial Services Inc Common Stock,Major Banks,15,42.33000183105469,-1.8548555929713717,68,81,B-
EFT,Eaton Vance Floating Rate Income Trust Common Shares of Beneficial Interest,Finance Companies,51,10.670000076293945,-7.9017374304908845,43,,D+
EFX,Equifax Inc. Common Stock,Finance: Consumer Services,123,177.0800018310547,-31.98097455498239,29,66,C-
EFXT,Enerflex Ltd Common Shares,Industrial Machinery/Components,79,23.459999084472656,-17.273977660913186,94,47,D-
EG,Everest Group Ltd. Common Stock,Property-Casualty Insurers,35,382.57000732421875,0.0,64,94,B-
EGAN,eGain Corporation Common Stock,Computer Software: Prepackaged Software,120,6.570000171661377,-57.503233147153,23,99,D+
EGBN,Eagle Bancorp Inc. Common Stock,Major Banks,15,27.389999389648438,-5.973222867310146,69,57,C-
EGG,Enigmatig Limited Class A Ordinary Shares,Professional Services,75,7.489999771118164,-30.967746472064373,75,,D-
EGHT,8x8 Inc Common Stock,EDP Services,128,1.8799999952316284,-31.884057908417716,45,40,C-
EGO,Eldorado Gold Corporation Ordinary Shares,Precious Metals,123,27.950000762939453,-43.5543656680687,40,82,D-
EGP,EastGroup Properties Inc. Common Stock,Real Estate Investment Trusts,39,222.1999969482422,-0.5282513693154245,76,83,C+
EGY,VAALCO Energy Inc.  Common Stock,Oil & Gas Production,23,5.300000190734863,-19.677664427859852,77,6,D
EH,EHang Holdings Limited ADS,Aerospace,104,5.119999885559082,-74.3871938760273,6,22,E-
EHC,Encompass Health Corporation Common Stock,Hospital/Nursing Management,63,112.20999908447266,-11.271763096467923,52,80,C+
EHGO,Eshallgo Inc. Class A Ordinary Shares,Diversified Commercial Services,89,1.8899999856948853,-85.59451217850108,9,,A+
EHLD,Euroholdings Ltd. Common Stock,Marine Transportation,12,8.289999961853027,-5.999015296215138,65,38,D-
EHTH,eHealth Inc. Common Stock,Specialty Insurers,110,1.4900000095367432,-73.62831886041154,12,22,D
EIC,Eagle Point Income Company Inc. Common Stock,Finance/Investors Services,70,9.890000343322754,-21.70312043931466,39,,D-
EIG,Employers Holdings Inc Common Stock,Property-Casualty Insurers,35,50.31999969482422,-3.1003285208744624,70,42,B-
EIKN,Eikon Therapeutics Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances),87,9.770000457763672,-39.913897169511095,23,,A-
EIX,Edison International Common Stock,Electric Utilities: Central,64,77.62999725341797,-0.5381239998944354,81,,C+
EJH,E-Home Household Service Holdings Limited Ordinary Shares,Other Consumer Services,118,1.8250000476837158,-97.45644592657322,8,,A
EL,Estee Lauder Companies Inc. (The) Common Stock,Package Goods/Cosmetics,70,82.12999725341797,-30.853405810567136,41,31,C-
ELA,Envela Corporation Common Stock,Consumer Specialties,31,21.059999465942383,-27.077562057022732,96,97,D+
ELAB,PMGC Holdings Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,1.0700000524520874,-99.50627535694667,2,,A+
ELAN,Elanco Animal Health Incorporated Common Stock,Biotechnology: Pharmaceutical Preparations,87,25.829999923706055,-3.7630410698207606,78,33,C
ELBM,Electra Battery Materials Corporation Common Stock,Industrial Machinery/Components,79,0.5009999871253967,-92.86324802725606,11,,B-
ELC,Entergy Louisiana Inc. Collateral Trust Mortgage Bonds 4.875 % Series due September 1 2066,Electric Utilities: Central,64,20.0,-4.414603988826293,46,,D
ELDN,Eledon Pharmaceuticals Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,4.070000171661377,-6.651375068176224,84,,B+
ELE,Elemental Royalty Corporation Common Stock,Precious Metals,123,14.4399995803833,-40.237361460734974,26,46,A-
ELF,e.l.f. Beauty Inc. Common Stock,Package Goods/Cosmetics,70,73.69000244140625,-49.75795775457455,30,30,B+
ELLO,Ellomay Capital Ltd Ordinary Shares (Israel),Electric Utilities: Central,64,18.899999618530273,-36.55589446900927,33,22,E
ELMD,Electromed Inc. Common Stock,Biotechnology: Electromedical & Electrotherapeutic Apparatus,104,42.099998474121094,-9.090915081678263,94,88,B
ELME,Elme Communities Common Stock,Real Estate Investment Trusts,39,1.5199999809265137,-52.20125946486127,16,,E-
ELOG,Eastern International Ltd. Ordinary Shares,Integrated Freight & Logistics,141,0.800000011920929,-73.06397292207171,11,,A+
ELPC,Companhia Paranaense de Energia (COPEL) American Depositary Shares (each representing four (4) Common Shares),Electric Utilities: Central,64,11.569999694824219,-13.588175535316704,69,61,D-
ELPW,Elong Power Holding Limited Class A Ordinary Shares,Industrial Machinery/Components,79,0.2750000059604645,-99.99475990842302,1,,A
ELS,Equity Lifestyle Properties Inc. Common Stock,Real Estate Investment Trusts,39,65.75,-2.1490128647377316,56,66,C
ELSE,Electro-Sensors Inc. Common Stock,Industrial Machinery/Components,79,7.699999809265137,-0.1297046541161806,94,,A-
ELTK,Eltek Ltd. Ordinary Shares,Electrical Products,6,8.989999771118164,-22.16450543152606,42,29,B
ELTX,Elicio Therapeutics Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,3.109999895095825,-79.05724030164622,5,6,A+
ELUT,Elutia Inc. Class A Common Stock,Biotechnology: Biological Products (No Diagnostic Substances),87,0.949999988079071,-60.41666873627231,32,63,E+
ELV,Elevance Health Inc. Common Stock,Medical Specialities,33,373.1099853515625,-12.57761946592273,62,43,E+
ELVA,Electrovaya Inc. Common Shares,Industrial Machinery/Components,79,9.479999542236328,-22.675372224679446,85,82,A+
ELVN,Enliven Therapeutics Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,53.20000076293945,0.0,96,6,A
ELVR,Elevra Lithium Limited American Depository Shares,Mining & Quarrying of Nonmetallic Minerals (No Fuels),75,60.099998474121094,-41.26844776828471,88,,E+
ELWT,Elauwit Connection Inc. Common Stock,Telecommunications Equipment,83,7.400000095367432,-16.289593126295387,63,,B-
EMA,Emera Incorporated Common Shares,Electric Utilities: Central,64,55.11000061035156,0.0,64,,C-
EMAT,Evolution Metals & Technologies Corp. Common Stock,Industrial Machinery/Components,79,4.989999771118164,-73.7368433099044,8,,E-
EMBC,Embecta Corp. Common Stock,Medical/Dental Instruments,113,3.25,-78.11710664407062,5,46,D-
EMBJ,Embraer S.A. Common Stock,Aerospace,104,64.08999633789062,-19.486517371817435,52,80,D+
EME,EMCOR Group Inc. Common Stock,Engineering & Construction,74,744.1599731445312,-21.107881326095967,59,90,E
EML,Eastern Company (The) Common Stock,Industrial Machinery/Components,79,25.530000686645508,-13.133714811720864,73,,A-
EMN,Eastman Chemical Company Common Stock,Major Chemicals,53,68.5999984741211,-13.704267251009838,47,42,D
EMP,Entergy Mississippi LLC First Mortgage Bonds 4.90% Series Due October 1 2066,Electric Utilities: Central,64,20.100000381469727,-3.4629591782424862,45,,D
EMPD,Empery Digital Inc. Common stock,Auto Manufacturing,133,3.430000066757202,-84.12771878815138,13,,D
EMR,Emerson Electric Company Common Stock,Consumer Electronics/Appliances,116,139.5399932861328,-13.017292783033108,48,58,D+
ENB,Enbridge Inc Common Stock,Natural Gas Distribution,19,56.709999084472656,-2.2915262061942387,71,,C-
ENGN,enGene Therapeutics Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances),87,1.8200000524520874,-85.04519276053841,4,14,E
ENGS,Energys Group Limited Ordinary Shares,Engineering & Construction,74,2.569999933242798,-78.96890444285013,93,,A
ENIC,Enel Chile S.A. American Depositary Shares (Each representing 50 shares of Common Stock),Electric Utilities: Central,64,4.409999847412109,-5.364807042619013,64,34,C-
ENJ,Entergy New Orleans LLC First Mortgage Bonds 5.0% Series due December 1 2052,Power Generation,60,20.219999313354492,-6.72728117373439,46,,C
ENLT,Enlight Renewable Energy Ltd. Ordinary Shares,Electric Utilities: Central,64,90.80999755859375,-15.462670725639093,97,48,C
ENLV,Enlivex Ltd. Ordinary Shares,Biotechnology: Pharmaceutical Preparations,87,4.679999828338623,-82.85714300685625,5,,E-
ENO,Entergy New Orleans LLC First Mortgage Bonds 5.50% Series due April 1 2066,Power Generation,60,21.329999923706055,-7.351669474904066,44,,D-
ENOV,Enovis Corporation Common Stock,Industrial Specialties,83,27.06999969482422,-18.757503172999268,47,22,B
ENPH,Enphase Energy Inc. Common Stock,Semiconductors,6,41.56999969482422,-42.527307282638205,71,30,C+
ENR,Energizer Holdings Inc. Common Stock,Industrial Machinery/Components,79,20.229999542236328,-28.395657324110267,45,54,C+
ENS,EnerSys Common Stock,Industrial Machinery/Components,79,196.5500030517578,-19.134825377541542,88,69,E
ENSC,Ensysce Biosciences Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,0.28299999237060547,-88.9883268590782,5,22,A+
ENSG,The Ensign Group Inc. Common Stock,Hospital/Nursing Management,63,171.27999877929688,-20.582871181311646,44,71,E
ENTA,Enanta Pharmaceuticals Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,13.739999771118164,-18.456976498182698,74,22,B-
ENTG,Entegris Inc. Common Stock,Plastic Products,16,138.74000549316406,-24.597823101541273,81,69,E+
ENTX,Entera Bio Ltd. Ordinary Shares,Biotechnology: Biological Products (No Diagnostic Substances),87,1.9800000190734863,-36.9426766584802,77,6,A+
ENVA,Enova International Inc. Common Stock,Finance: Consumer Services,123,232.52000427246094,-3.9887640166265226,94,91,B+
ENVB,Enveric Biosciences Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,1.340000033378601,-92.29885021404507,5,,A
ENVX,Enovix Corporation Common Stock,Industrial Machinery/Components,79,4.71999979019165,-70.37037225505837,12,22,E
EOG,EOG Resources Inc. Common Stock,Oil & Gas Production,23,139.88999938964844,-5.248912223405022,71,64,D+
EOLS,Evolus Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,5.730000019073486,-40.621759113124355,52,22,D
EONR,EON Resources Inc. Class A Common Stock,Oil & Gas Production,23,0.5460000038146973,-64.31372457355408,56,,C+
EOSE,Eos Energy Enterprises Inc. Class A Common Stock,Industrial Machinery/Components,79,4.130000114440918,-78.4783741557945,10,62,E
EOT,Eaton Vance Municipal Income Trust EATON VANCE NATIONAL MUNICIPAL OPPORTUNITIES TRUST,Investment Bankers/Brokers/Service,83,17.40999984741211,-1.3104789772713121,56,,C-
EP,Empire Petroleum Corporation Common Stock,Oil & Gas Production,23,2.5,-55.35714209687952,23,22,E-
EPAC,Enerpac Tool Group Corp. Common Stock,Industrial Machinery/Components,79,34.61000061035156,-20.740846671677005,38,88,C-
EPAM,EPAM Systems Inc. Common Stock,EDP Services,128,88.66000366210938,-59.954830123634785,14,84,D+
EPC,Edgewell Personal Care Company Common Stock,Package Goods/Cosmetics,70,29.65999984741211,0.0,86,30,A-
EPD,Enterprise Products Partners L.P. Common Stock,Natural Gas Distribution,19,38.20000076293945,-4.020096745708535,70,50,C-
EPM,Evolution Petroleum Corporation Inc. Common Stock,Oil & Gas Production,23,3.809999942779541,-22.83687498068544,40,35,D-
EPOW,E-Power Inc. Class A Ordinary Shares,Business Services,99,0.4880000054836273,-65.14285615755585,12,,A-
EPR,EPR Properties Common Stock,Real Estate Investment Trusts,39,62.209999084472656,-0.08030716095162038,66,53,C+
EPRT,Essential Properties Realty Trust Inc. Common Stock,Real Estate Investment Trusts,39,33.33000183105469,-1.630617918546906,59,90,C
EPRX,Eupraxia Pharmaceuticals Inc. Common Stock,Pharmaceuticals and Biotechnology,,6.590000152587891,-27.342884516870892,46,,C+
EPSM,Epsium Enterprise Limited Class A Ordinary Shares,Beverages (Production/Distribution),97,1.190000057220459,-99.13768111795619,9,,A+
EPSN,Epsilon Energy Ltd. Common Share,Oil & Gas Production,23,5.519999980926514,-15.454878817319972,52,,D+
EQ,Equillium Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,2.5899999141693115,-19.062503888271685,98,22,C+
EQBK,Equity Bancshares Inc. Class A Common Stock,Major Banks,15,50.439998626708984,-2.058255093768957,68,90,B+
EQH,Equitable Holdings Inc. Common Stock,Specialty Insurers,110,48.9900016784668,-8.846404509231665,57,67,B-
EQIX,Equinix Inc. Common Stock REIT,Real Estate Investment Trusts,39,1020.0,-8.59723161134921,68,73,D-
EQNR,Equinor ASA,Integrated oil Companies,4,37.369998931884766,-10.961501563803278,84,53,C
EQPT,EquipmentShare.com Inc Class A Common Stock,Diversified Commercial Services,89,16.614999771118164,-52.02137089618505,16,,E
EQR,Equity Residential Common Shares of Beneficial Interest,Real Estate Investment Trusts,39,69.0,-1.6393464018025217,64,61,D+
EQS,Equus Total Return Inc. Common Stock,Finance/Investors Services,70,1.1799999475479126,-52.61044405508063,25,,E-
EQT,EQT Corporation Common Stock,Oil & Gas Production,23,49.560001373291016,-26.836957699447506,35,81,D-
EQX,Equinox Gold Corp. Common Shares,Precious Metals,123,8.619999885559082,-53.95258219808399,25,85,E-
ERAS,Erasca Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,19.170000076293945,-14.686245384525998,99,22,A-
ERIC,Ericsson American Depositary Shares,Radio And Television Broadcasting And Communications Equipment,65,9.819999694824219,-28.529840914072558,49,44,E
ERIE,Erie Indemnity Company Class A Common Stock,Specialty Insurers,110,227.30999755859375,-37.086522086757746,28,65,D
ERII,Energy Recovery Inc. Common Stock,Industrial Machinery/Components,79,8.619999885559082,-52.40199008810665,19,31,C
ERNA,Ernexa Therapeutics Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,6.420000076293945,-88.38009035964896,16,,A+
ERO,Ero Copper Corp. Common Shares,Metal Mining,123,24.1299991607666,-36.550092202730454,51,,D-
ES,Eversource Energy (D/B/A) Common Stock,Electric Utilities: Central,64,74.62000274658203,-0.5596990456038342,62,52,C
ESAB,ESAB Corporation Common Stock,Industrial Machinery/Components,79,89.77999877929688,-33.256022623761986,27,75,C
ESCA,Escalade Incorporated Common Stock,Recreational Games/Products/Toys,75,19.239999771118164,-6.571806274219449,84,71,B+
ESE,ESCO Technologies Inc. Common Stock,Telecommunications Equipment,83,318.5199890136719,-10.22964873902369,84,92,E+
ESEA,Euroseas Ltd. Common Stock (Marshall Islands),Marine Transportation,12,69.2300033569336,-6.489046197267689,72,48,C
ESI,Element Solutions Inc. Common Stock,Major Chemicals,53,37.400001525878906,-23.81340108040867,79,80,E-
ESLA,Estrella Immunopharma Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances),87,0.8399999737739563,-72.45901682273703,18,,A-
ESLT,Elbit Systems Ltd. Ordinary Shares,Military/Government/Technical,99,741.5499877929688,-26.718926329617677,69,83,C-
ESNT,Essent Group Ltd. Common Shares,Property-Casualty Insurers,35,66.70999908447266,0.0,64,49,B-
ESOA,Energy Services of America Corporation Common Stock,Water Sewer Pipeline Comm & Power Line Construction,1,16.0,-17.269907581365572,89,95,D-
ESP,Espey Mfg. & Electronics Corp. Common Stock,Industrial Machinery/Components,79,57.31999969482422,-20.29515750227613,63,89,D+
ESQ,Esquire Financial Holdings Inc. Common Stock,Commercial Banks,9,123.26000213623047,-1.9177178863923783,68,59,C+
ESRT,Empire State Realty Trust Inc. Class A Common Stock,Real Estate Investment Trusts,39,5.769999980926514,-26.2757400609275,38,39,B
ESS,Essex Property Trust Inc. Common Stock,Real Estate Investment Trusts,39,292.92999267578125,-1.8100741258124664,67,77,C
ESTA,Establishment Labs Holdings Inc. Common Shares,Industrial Specialties,83,92.58000183105469,0.0,94,6,B
ESTC,Elastic N.V. Ordinary Shares,Computer Software: Prepackaged Software,120,61.59000015258789,-34.804700585639004,44,99,B+
ETD,Ethan Allen Interiors Inc. Common Stock,Home Furnishings,19,22.780000686645508,-21.177596035939484,41,37,C+
ETN,Eaton Corporation PLC Ordinary Shares,Industrial Machinery/Components,79,399.989990234375,-8.212861683688221,59,52,D-
ETO,Eaton Vance Tax-Advantage Global Dividend Opp Common Stock,Investment Managers,69,30.31999969482422,-2.098804110240937,61,,D
ETON,Eton Pharmaceuticals Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,42.31999969482422,0.0,98,96,A
ETOR,eToro Group Ltd. Class A Common Shares,Investment Bankers/Brokers/Service,83,35.97999954223633,-44.7142001691409,38,82,C
ETR,Entergy Corporation Common Stock,Electric Utilities: Central,64,113.23999786376953,-3.5105681025521696,66,54,D-
ETS,Elite Express Holding Inc. Class A Common Stock,Trucking Freight/Courier Services,2,0.968999981880188,-72.31428623199463,81,,A+
ETSY,Etsy Inc. Common Stock,Business Services,99,84.0999984741211,-1.9127588412752194,85,99,B+
ETX,Eaton Vance Municipal Income 2028 Term Trust Common Shares of Beneficial Interest,Investment Managers,69,18.579999923706055,-2.118811053464087,51,,D+
EU,enCore Energy Corp. Common Shares,Other Metals and Minerals,138,1.149999976158142,-71.74447352200697,8,6,E+
EUDA,EUDA Health Holdings Limited Ordinary Shares,Medical/Nursing Services,37,11.300000190734863,-85.47557873073946,35,,A
EVAX,Evaxion A/S American Depositary Share,Biotechnology: Biological Products (No Diagnostic Substances),87,3.075000047683716,-72.07084483416028,22,22,E+
EVC,Entravision Communications Corporation Common Stock,Broadcasting,99,10.6899995803833,-20.69732979672021,99,6,A
EVCM,EverCommerce Inc. Common Stock,Computer Software: Prepackaged Software,120,12.039999961853027,-10.149251458160958,53,99,A-
EVER,EverQuote Inc. Class A Common Stock,Computer Software: Programming Data Processing,120,26.15999984741211,-6.135633083347713,82,76,A-
EVEX,Eve Holding Inc. Common Stock,Aerospace,104,2.180000066757202,-70.17783743062134,13,6,E
EVF,Eaton Vance Senior Income Trust Common Stock,Investment Bankers/Brokers/Service,83,4.960000038146973,-4.308356395617707,44,,D+
EVGN,Evogene Ltd Ordinary Shares,Agricultural Chemicals,132,0.6299999952316284,-56.84931652253774,16,22,D
EVGO,EVgo Inc. Class A Common Stock,EDP Services,128,1.6799999475479126,-66.46706844716321,14,22,D-
EVH,Evolent Health Inc Class A Common Stock,Other Consumer Services,118,5.809999942779541,-48.447207570633665,83,63,A-
EVI,EVI Industries Inc.  Common Stock,Other Consumer Services,118,16.520000457763672,-51.452946861354754,20,48,C+
EVLV,Evolv Technologies Holdings Inc. Class A Common Stock,Computer peripheral equipment,56,5.659999847412109,-35.38813128393519,32,22,D
EVMN,Evommune Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,12.140000343322754,-61.54576984264888,11,,E-
EVN,Eaton Vance Municipal Income Trust Common Stock,Investment Managers,69,11.0600004196167,-1.3224059998626747,56,,C-
EVO,Evotec SE American Depositary Shares,Biotechnology: Pharmaceutical Preparations,87,1.9600000381469727,-53.99061190516806,12,33,E-
EVR,Evercore Inc. Class A Common Stock,Investment Managers,69,341.5400085449219,-10.393485895335496,50,83,D
EVRG,Evergy Inc. Common Stock,Power Generation,60,85.58999633789062,-2.8821071084611183,65,,D+
EVTC,Evertec Inc. Common Stock,EDP Services,128,30.270000457763672,-19.31269919905507,44,38,B-
EVTL,Vertical Aerospace Ltd. Ordinary Shares,Aerospace,104,1.4800000190734863,-79.67032999422882,5,,E
EW,Edwards Lifesciences Corporation Common Stock,Industrial Specialties,83,85.7300033569336,-9.928553181280364,60,48,D
EWBC,East West Bancorp Inc. Common Stock,Major Banks,15,134.52000427246094,-1.1899479392172507,75,67,C-
EWTX,Edgewise Therapeutics Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,39.7599983215332,-17.766288363350434,96,6,B
EXC,Exelon Corporation Common Stock,Power Generation,60,46.2599983215332,-7.148450387840432,52,50,D+
EXE,Expand Energy Corporation Common Stock,Oil & Gas Production,23,88.12999725341797,-27.45778467122412,34,74,D
EXEL,Exelixis Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances),87,55.91999816894531,-2.0665505021170594,80,88,B-
EXFY,Expensify Inc. Class A Common Stock,Computer Software: Prepackaged Software,120,1.8300000429153442,-21.459223054197352,88,22,A+
EXK,Endeavour Silver Corporation Ordinary Shares (Canada),Precious Metals,123,7.409999847412109,-47.52124711424025,33,,E+
EXLS,ExlService Holdings Inc. Common Stock,Business Services,99,28.15999984741211,-37.394397212099115,24,64,C-
EXOD,Exodus Movement Inc. Class A Common Stock,Finance: Consumer Services,123,5.059999942779541,-86.71915972328325,7,,E
EXOZ,eXoZymes Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances),87,6.019999980926514,-63.5151516307484,13,,E-
EXP,Eagle Materials Inc Common Stock,Building Materials,47,205.92999267578125,-14.597593616050798,42,46,D+
EXPD,Expeditors International of Washington Inc. Common Stock,Integrated Freight & Logistics,141,182.8000030517578,0.0,85,51,B
EXPE,Expedia Group Inc. Common Stock,Transportation Services,79,268.7699890136719,-10.41620045813888,67,37,C+
EXPO,Exponent Inc. Common Stock,Professional Services,75,62.880001068115234,-20.448430566855336,37,55,C
EXR,Extra Space Storage Inc Common Stock,Real Estate Investment Trusts,39,148.16000366210938,-1.4434897508908584,53,57,C-
EXTR,Extreme Networks Inc. Common Stock,Computer Communications Equipment,33,30.34000015258789,-9.99703062417774,94,65,B
EYE,National Vision Holdings Inc. Common Stock,Ophthalmic Goods,106,20.729999542236328,-29.633400589063864,27,74,D
EYPT,EyePoint Inc. Common Stock,Biotechnology: Laboratory Analytical Instruments,56,13.300000190734863,-29.442971238296245,45,6,D+
EZGO,EZGO Technologies Ltd. Ordinary Shares,Motor Vehicles,89,1.1100000143051147,-99.94196078356575,1,,A
EZPW,EZCORP Inc. Class A Non Voting Common Stock,Other Specialty Stores,110,32.09000015258789,-9.834223054212321,90,94,E+
EZRA,Reliance Global Group Inc. Common Stock,Specialty Insurers,110,2.2799999713897705,-96.1084184914224,2,22,C
F,Ford Motor Company Common Stock,Auto Manufacturing,133,14.229999542236328,-18.40596842616292,71,,B
FA,First Advantage Corporation Common Stock,EDP Services,128,22.350000381469727,0.0,92,62,A
FABC,Fabric.AI Inc. Common Stock,Telecommunications Equipment,83,2.5399999618530273,-69.79785959645855,20,6,A
FAC,Factorial Energy Inc. Class A Common Stock,Industrial Machinery/Components,79,5.670000076293945,-74.15679153018996,12,,E-
FAF,First American Corporation (New) Common Stock,Specialty Insurers,110,73.02999877929688,0.0,75,90,C
FAMI,Farmmi Inc. Class A Ordinary Shares,Packaged Foods,120,0.1899999976158142,-90.64039407420597,2,,E-
FANG,Diamondback Energy Inc. Common Stock,Oil & Gas Production,23,195.5399932861328,-7.990330120690404,77,34,D
FAST,Fastenal Company Common Stock,RETAIL: Building Materials,93,45.4900016784668,-8.266579094397809,53,58,D-
FATE,Fate Therapeutics Inc. Common Stock,Biotechnology: Biological Products (No Diagnostic Substances),87,2.7799999713897705,-10.61093038062263,97,22,A
FATN,FatPipe Inc. Common Stock,Computer Software: Prepackaged Software,120,4.539999961853027,-48.93138597837058,91,,A
FBGL,FBS Global Limited Ordinary Shares,Miscellaneous manufacturing industries,112,0.6299999952316284,-54.347826274746836,40,,A+
FBIN,Fortune Brands Innovations Inc. Common Stock,Forest Products,93,51.45000076293945,-19.194108057175974,63,46,A-
FBIO,Fortress Biotech Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,3.359999895095825,-23.28767563229368,85,,A-
FBIZ,First Business Financial Services Inc. Common Stock,Major Banks,15,65.69999694824219,-1.2475602679748898,73,73,B
FBK,FB Financial Corporation Common Stock,Major Banks,15,59.959999084472656,-1.969295198070542,62,64,B-
FBLA,FB Bancorp Inc. Common Stock,Banks,18,15.3100004196167,-0.26058606422781905,71,35,B
FBLG,FibroBiologics Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,0.8349999785423279,-93.9492756014385,4,,E+
FBNC,First Bancorp Common Stock,Major Banks,15,64.43000030517578,-2.7178060705463802,73,57,B
FBP,First BanCorp. New Common Stock,Major Banks,15,27.440000534057617,-1.4367802310988553,78,68,C+
FBRT,Franklin BSP Realty Trust Inc. Common Stock,Real Estate Investment Trusts,39,8.15999984741211,-21.530372248297102,34,,D+
FBRX,Forte Biosciences Inc. Common Stock,Biotechnology: Pharmaceutical Preparations,87,48.86000061035156,0.0,98,,A+
FBYD,Falcon's Beyond Global Inc. Class A Common Stock,Services-Misc. Amusement & Recreation,116,11.100000381469727,-46.63461159319553,67,99,E-
FC,Franklin Covey Company Common Stock,Other Consumer Services,118,20.280000686645508,-20.626218034366318,45,79,E
FCAP,First Capital Inc. Common Stock,Savings Institutions,13,61.279998779296875,-11.066512009205043,82,75,A-
FCBC,First Community Bankshares Inc. (VA) Common Stock,Major Banks,15,44.91999816894531,-1.6637524762545985,74,45,C
FCCO,First Community Corporation Common Stock,Major Banks,15,32.709999084472656,-2.1244737383989576,68,61,B
FCEL,FuelCell Energy Inc. Common Stock,Industrial Machinery/Components,79,18.5,-48.625379443749104,98,6,B+
FCF,First Commonwealth Financial Corporation Common Stock,Major Banks,15,21.1200008392334,-1.0309246100348002,74,81,C+
FCFS,FirstCash Holdings Inc. Common Stock,Other Specialty Stores,110,213.61000061035156,-8.152344675964972,78,73,D-
FCHL,Fitness Champs Holdings Limited Common Stock,Services-Misc. Amusement & Recreation,116,1.149999976158142,-99.96450617357536,1,,A
FCN,FTI Consulting Inc. Common Stock,Professional Services,75,162.5500030517578,-13.088807082989117,40,64,D
FCNCA,First Citizens BancShares Inc. Class A Common Stock,Major Banks,15,2122.1298828125,-3.492031487894154,56,78,C-
FCNCP,First Citizens BancShares Inc. Depositary Shares,Major Banks,15,20.440000534057617,-5.5775140061668065,46,,D+
